Id,Municipi,Latitud,Longitud,Activitat,Categoria
4602,Barcelona,41.376745232657726,2.113275685225463,Futbol sala,equip
4603,Barcelona,41.376745232657726,2.113275685225463,Condicionament fisic (activitats dirigides),fitness
4606,Barcelona,41.38206689632309,2.131943990652939,Basquet,equip
4607,Barcelona,41.38206689632309,2.131943990652939,Basquet,equip
4608,Barcelona,41.38206689632309,2.131943990652939,Futbol sala,equip
4609,Barcelona,41.38206689632309,2.131943990652939,Condicionament fisic (activitats dirigides),fitness
4622,Barcelona,41.37876998786515,2.115364913267676,Hoquei sala,equip
4623,Barcelona,41.37876998786515,2.115364913267676,Futbol sala,equip
4631,Barcelona,41.37876998786515,2.115364913267676,Basquet,equip
4633,Barcelona,41.37876998786515,2.115364913267676,Natacio,aquatiques
4634,Barcelona,41.37876998786515,2.115364913267676,Aerobic,fitness
4635,Barcelona,41.37876998786515,2.115364913267676,Aerobic,fitness
4636,Barcelona,41.37876998786515,2.115364913267676,"Cardiovasculars (activitats en cinta, eliptica, rem,...)",fitness
4664,Barcelona,41.3900164318634,2.142208436455023,Natacio,aquatiques
4665,Barcelona,41.3900164318634,2.142208436455023,Musculacio i tonificacio,fitness
4666,Barcelona,41.38422408109668,2.128949236173857,Condicionament fisic (activitats dirigides),fitness
4667,Barcelona,41.38422408109668,2.128949236173857,Futbol sala,equip
4668,Barcelona,41.38422408109668,2.128949236173857,Condicionament fisic (activitats dirigides),fitness
4669,Barcelona,41.38422408109668,2.128949236173857,Basquet,equip
4670,Barcelona,41.38422408109668,2.128949236173857,Basquet,equip
4673,Barcelona,41.38141281845815,2.126451355274948,Condicionament fisic (activitats dirigides),fitness
4674,Barcelona,41.38141281845815,2.126451355274948,Basquet lliure 3x3,equip
4675,Barcelona,41.38141281845815,2.126451355274948,Basquet,equip
4678,Barcelona,41.38168435092282,2.13019103572068,Futbol sala,equip
4679,Barcelona,41.38168435092282,2.13019103572068,Condicionament fisic (activitats dirigides),fitness
4682,Barcelona,41.38523566182843,2.130502511331391,Futbol sala,equip
4683,Barcelona,41.38523566182843,2.130502511331391,Condicionament fisic (activitats dirigides),fitness
4685,Barcelona,41.38133557091962,2.126954684131222,"Cardiovasculars (activitats en cinta, eliptica, rem,...)",fitness
4686,Barcelona,41.38133557091962,2.126954684131222,Natacio recreativa,aquatiques
4688,Barcelona,41.39366258631184,2.10761521270979,Futbol sala,equip
4689,Barcelona,41.39366258631184,2.10761521270979,Basquet,equip
4690,Barcelona,41.39366258631184,2.10761521270979,Basquet,equip
4691,Barcelona,41.39366258631184,2.10761521270979,Condicionament fisic (activitats dirigides),fitness
4692,Barcelona,41.39366258631184,2.10761521270979,Condicionament fisic (activitats dirigides),fitness
4697,Barcelona,41.38919164611079,2.121239950663454,Musculacio i tonificacio,fitness
4698,Barcelona,41.39574261655962,2.10868726938603,Basquet,equip
4699,Barcelona,41.39574261655962,2.10868726938603,Futbol sala,equip
4700,Barcelona,41.39574261655962,2.10868726938603,Condicionament fisic (activitats dirigides),fitness
4702,Barcelona,41.39317289364991,2.107191293911754,Natacio recreativa,aquatiques
4703,Barcelona,41.39317289364991,2.107191293911754,Futbol sala,equip
4705,Barcelona,41.38869414153799,2.13403269766911,Futbol sala,equip
4706,Barcelona,41.38869414153799,2.13403269766911,Condicionament fisic (activitats dirigides),fitness
4707,Barcelona,41.38869414153799,2.13403269766911,Condicionament fisic (activitats dirigides),fitness
4712,Barcelona,41.38523002456172,2.133337135371201,Futbol sala,equip
4713,Barcelona,41.38523002456172,2.133337135371201,Condicionament fisic (activitats dirigides),fitness
4719,Barcelona,41.38840782026829,2.134287671982982,Futbol sala,equip
4725,Barcelona,41.38983849985526,2.109306162492206,Condicionament fisic (activitats dirigides),fitness
4726,Barcelona,41.38983849985526,2.109306162492206,Basquet,equip
4727,Barcelona,41.38983849985526,2.109306162492206,Basquet,equip
4731,Barcelona,41.3890770791582,2.120392275052623,Natacio recreativa,aquatiques
4732,Barcelona,41.39024586686048,2.118929234615315,Natacio recreativa,aquatiques
4733,Barcelona,41.39004082200139,2.119207106163811,Natacio recreativa,aquatiques
4734,Barcelona,41.38982521382886,2.119281782185913,Natacio recreativa,aquatiques
4735,Barcelona,41.39172536803756,2.1168758348845,Natacio recreativa,aquatiques
4736,Barcelona,41.39172536803756,2.1168758348845,Futbol sala,equip
4737,Barcelona,41.39199244302586,2.115293321215973,Natacio recreativa,aquatiques
4738,Barcelona,41.377378798988325,2.112501724406276,Natacio recreativa,aquatiques
4739,Barcelona,41.377378798988325,2.112501724406276,Natacio recreativa,aquatiques
4741,Barcelona,41.386742213559785,2.141605612208295,Futbol sala,equip
4742,Barcelona,41.39205573541584,2.128306432810222,Natacio recreativa,aquatiques
4743,Barcelona,41.39194403111195,2.127829471065344,Natacio recreativa,aquatiques
4744,Barcelona,41.39196295079352,2.127948831717918,Natacio recreativa,aquatiques
4745,Barcelona,41.392588714178416,2.115524465578911,Natacio recreativa,aquatiques
4746,Barcelona,41.3945364925608,2.113464551220924,Natacio recreativa,aquatiques
4747,Barcelona,41.37819077297247,2.112670067989821,Natacio recreativa,aquatiques
4748,Barcelona,41.37819077297247,2.112670067989821,Natacio recreativa,aquatiques
4749,Barcelona,41.39294870024135,2.115483701087706,Natacio recreativa,aquatiques
4750,Barcelona,41.39294870024135,2.115483701087706,Natacio recreativa,aquatiques
4751,Barcelona,41.39294870024135,2.115483701087706,Esquaix,fitness
4752,Barcelona,41.39294870024135,2.115483701087706,Musculacio i tonificacio,fitness
4753,Barcelona,41.37723341079122,2.124091633857801,Futbol sala,equip
4754,Barcelona,41.41707071382466,2.173634176229692,Natacio ensenyament,aquatiques
4755,Barcelona,41.41707071382466,2.173634176229692,Condicionament fisic (activitats dirigides),fitness
4756,Barcelona,41.41707071382466,2.173634176229692,Condicionament fisic (activitats dirigides),fitness
4757,Barcelona,41.41707071382466,2.173634176229692,Condicionament fisic (activitats dirigides),fitness
4758,Barcelona,41.41707071382466,2.173634176229692,Ciclisme en sala (spinning),fitness
4759,Barcelona,41.41707071382466,2.173634176229692,Musculacio i tonificacio,fitness
4760,Barcelona,41.41707071382466,2.173634176229692,Futbol sala,equip
4761,Barcelona,41.41707071382466,2.173634176229692,Escalada esportiva,muntanya
4762,Barcelona,41.41707071382466,2.173634176229692,Futbol,equip
4763,Barcelona,41.41707071382466,2.173634176229692,Futbol-7,equip
4764,Barcelona,41.41707071382466,2.173634176229692,Futbol sala,equip
4765,Barcelona,41.41707071382466,2.173634176229692,Futbol sala,equip
4766,Barcelona,41.41707071382466,2.173634176229692,Natacio recreativa,aquatiques
4767,Barcelona,41.41707071382466,2.173634176229692,Futbol-7,equip
4768,Barcelona,41.41707071382466,2.173634176229692,Futbol sala,equip
4769,Barcelona,41.41707071382466,2.173634176229692,Hidromassatge,fitness
4770,Barcelona,41.41707071382466,2.173634176229692,Hidromassatge,fitness
4787,Barcelona,41.41731171706897,2.172075538271808,Futbol sala,equip
4788,Barcelona,41.41731171706897,2.172075538271808,Condicionament fisic (activitats dirigides),fitness
4789,Barcelona,41.41731171706897,2.172075538271808,Hoquei sala,equip
4795,Barcelona,41.417631946972456,2.170264593073218,Condicionament fisic (activitats dirigides),fitness
4796,Barcelona,41.417631946972456,2.170264593073218,Futbol sala,equip
4797,Barcelona,41.417631946972456,2.170264593073218,Minibasquet,equip
4804,Barcelona,41.4235690436808,2.170428358696506,Futbol sala,equip
4805,Barcelona,41.4235690436808,2.170428358696506,Condicionament fisic (activitats dirigides),fitness
4809,Barcelona,41.44100071692921,2.162042596681602,Futbol sala,equip
4810,Barcelona,41.44100071692921,2.162042596681602,Futbol sala,equip
4811,Barcelona,41.44100071692921,2.162042596681602,Futbol sala,equip
4824,Barcelona,41.43220842109838,2.152066022101561,Futbol sala,equip
4825,Barcelona,41.43220842109838,2.152066022101561,Voleibol,equip
4826,Barcelona,41.43220842109838,2.152066022101561,Futbol sala,equip
4834,Barcelona,41.43709944787713,2.208965977836528,Musculacio i tonificacio,fitness
4843,Barcelona,41.428212788226936,2.192641746662484,Futbol,equip
4848,Barcelona,41.43400076231065,2.207639122924127,Futbol,equip
4849,Barcelona,41.43400076231065,2.207639122924127,Futbol-7,equip
4860,Barcelona,41.44565766952807,2.200015289438841,Condicionament fisic (activitats dirigides),fitness
4861,Barcelona,41.44565766952807,2.200015289438841,Handbol,equip
4865,Barcelona,41.44794367974636,2.192014082136324,Futbol,equip
4866,Barcelona,41.44794367974636,2.192014082136324,Futbol-7,equip
4874,Barcelona,41.43137015313477,2.185648863384528,Condicionament fisic (activitats dirigides),fitness
4875,Barcelona,41.43137015313477,2.185648863384528,Basquet,equip
4881,Barcelona,41.42855154348709,2.187024513851182,Futbol sala,equip
4882,Barcelona,41.42855154348709,2.187024513851182,Futbol sala,equip
4883,Barcelona,41.42855154348709,2.187024513851182,Futbol sala,equip
4884,Barcelona,41.42855154348709,2.187024513851182,Minibasquet,equip
4885,Barcelona,41.42855154348709,2.187024513851182,Gimnastica artistica,fitness
4894,Barcelona,41.45057882860854,2.192723657369971,Condicionament fisic (activitats dirigides),fitness
4895,Barcelona,41.45057882860854,2.192723657369971,Futbol sala,equip
4900,Barcelona,41.451501384932776,2.191981908471528,Futbol sala,equip
4903,Barcelona,41.42786903405686,2.191150009331822,Futbol sala,equip
4906,Barcelona,41.451612245146,2.191094580137471,Condicionament fisic (activitats dirigides),fitness
4908,Barcelona,41.43007728667264,2.18497085536236,Ioga,fitness
4917,Barcelona,41.430500951441374,2.183744774366526,Basquet,equip
4918,Barcelona,41.430500951441374,2.183744774366526,Futbol sala,equip
4919,Barcelona,41.430500951441374,2.183744774366526,Condicionament fisic (activitats dirigides),fitness
4920,Barcelona,41.430500951441374,2.183744774366526,Minibasquet,equip
4921,Barcelona,41.430500951441374,2.183744774366526,Futbol sala,equip
4932,Barcelona,41.428465408972976,2.191417872869125,Basquet,equip
4933,Barcelona,41.428465408972976,2.191417872869125,Futbol sala,equip
4934,Barcelona,41.428465408972976,2.191417872869125,Basquet,equip
4935,Barcelona,41.428465408972976,2.191417872869125,Basquet,equip
4936,Barcelona,41.428465408972976,2.191417872869125,Condicionament fisic (activitats dirigides),fitness
4937,Barcelona,41.428465408972976,2.191417872869125,Gimnastica artistica,fitness
4938,Barcelona,41.428465408972976,2.191417872869125,Gimnastica artistica,fitness
4939,Barcelona,41.428465408972976,2.191417872869125,Musculacio i tonificacio,fitness
4940,Barcelona,41.428465408972976,2.191417872869125,Gimnastica artistica,fitness
4941,Barcelona,41.428465408972976,2.191417872869125,Esquaix,fitness
4942,Barcelona,41.428465408972976,2.191417872869125,Esquaix,fitness
4952,Barcelona,41.45215616576762,2.19287171531267,Musculacio i tonificacio,fitness
4953,Barcelona,41.45215616576762,2.19287171531267,Kung-fu,lluita
4956,Barcelona,41.446817427055365,2.200994673767979,Condicionament fisic (activitats dirigides),fitness
4957,Barcelona,41.446817427055365,2.200994673767979,Futbol sala,equip
4958,Barcelona,41.446817427055365,2.200994673767979,Basquet,equip
4960,Barcelona,41.446817427055365,2.200994673767979,Minibasquet,equip
4963,Barcelona,41.433637488803846,2.192957538843234,Basquet,equip
4964,Barcelona,41.433637488803846,2.192957538843234,Futbol sala,equip
4965,Barcelona,41.433637488803846,2.192957538843234,Voleibol,equip
4966,Barcelona,41.433637488803846,2.192957538843234,Minibasquet,equip
4967,Barcelona,41.433637488803846,2.192957538843234,Condicionament fisic (activitats dirigides),fitness
4972,Barcelona,41.4382403868108,2.20200959355941,Futbol sala,equip
4973,Barcelona,41.4382403868108,2.20200959355941,Musculacio i tonificacio,fitness
4974,Barcelona,41.4382403868108,2.20200959355941,Condicionament fisic (activitats dirigides),fitness
4975,Barcelona,41.4382403868108,2.20200959355941,Natacio,aquatiques
4976,Barcelona,41.4382403868108,2.20200959355941,Futbol,equip
4986,Barcelona,41.450414278953744,2.191097490106929,Condicionament fisic (activitats dirigides),fitness
4992,Barcelona,41.44746686547676,2.19466571529901,Basquet lliure 3x3,equip
4993,Barcelona,41.44746686547676,2.19466571529901,Basquet lliure 3x3,equip
4995,Barcelona,41.44746686547676,2.19466571529901,Voleibol,equip
4996,Barcelona,41.44746686547676,2.19466571529901,Basquet,equip
4997,Barcelona,41.42728649821787,2.194137237307001,Futbol sala,equip
5002,Barcelona,41.42974492982204,2.192766383736092,Natacio,aquatiques
5003,Barcelona,41.42974492982204,2.192766383736092,Activitats aquatiques dirigides (aiguagim i similars),aquatiques
5004,Barcelona,41.42974492982204,2.192766383736092,Musculacio i tonificacio,fitness
5009,Barcelona,41.43610086204834,2.192292641374931,Basquet lliure 3x3,equip
5013,Barcelona,41.37684738124505,2.134979125551616,Condicionament fisic (activitats dirigides),fitness
5014,Barcelona,41.37684738124505,2.134979125551616,Futbol sala,equip
5015,Barcelona,41.37684738124505,2.134979125551616,Condicionament fisic (activitats dirigides),fitness
5018,Barcelona,41.37062786686322,2.132012372704132,Futbol sala,equip
5019,Barcelona,41.37062786686322,2.132012372704132,Condicionament fisic (activitats dirigides),fitness
5020,Barcelona,41.37062786686322,2.132012372704132,Escalada esportiva,muntanya
5023,Barcelona,41.42266719104575,2.165294025266109,Futbol sala,equip
5024,Barcelona,41.42266719104575,2.165294025266109,Basquet,equip
5025,Barcelona,41.42266719104575,2.165294025266109,Condicionament fisic (activitats dirigides),fitness
5026,Barcelona,41.42266719104575,2.165294025266109,Basquet lliure 3x3,equip
5032,Barcelona,41.37315048795441,2.140480912630956,Basquet,equip
5033,Barcelona,41.37315048795441,2.140480912630956,Condicionament fisic (activitats dirigides),fitness
5036,Barcelona,41.37186806059714,2.128061812312845,Futbol sala,equip
5037,Barcelona,41.37186806059714,2.128061812312845,Basquet,equip
5039,Barcelona,41.37186806059714,2.128061812312845,Basquet lliure 3x3,equip
5043,Barcelona,41.42591692727957,2.135752283836034,Futbol sala,equip
5044,Barcelona,41.42591692727957,2.135752283836034,Condicionament fisic (activitats dirigides),fitness
5046,Barcelona,41.37285463949238,2.135857116497002,Basquet,equip
5048,Barcelona,41.38107814685152,2.138211886318465,Futbol sala,equip
5049,Barcelona,41.38107814685152,2.138211886318465,Condicionament fisic (activitats dirigides),fitness
5053,Barcelona,41.38128950710728,2.138771187730402,Futbol sala,equip
5055,Barcelona,41.38128950710728,2.138771187730402,Condicionament fisic (activitats dirigides),fitness
5056,Barcelona,41.38128950710728,2.138771187730402,Minibasquet,equip
5061,Barcelona,41.43363513391008,2.206865582262727,Minibasquet,equip
5062,Barcelona,41.43439102722565,2.140307850025645,Condicionament fisic (activitats dirigides),fitness
5063,Barcelona,41.43439102722565,2.140307850025645,Futbol sala,equip
5073,Barcelona,41.3733722469609,2.130433314705985,Natacio,aquatiques
5074,Barcelona,41.3733722469609,2.130433314705985,Natacio,aquatiques
5075,Barcelona,41.3733722469609,2.130433314705985,Activitats aquatiques dirigides (aiguagim i similars),aquatiques
5076,Barcelona,41.3733722469609,2.130433314705985,Condicionament fisic (activitats dirigides),fitness
5077,Barcelona,41.3733722469609,2.130433314705985,"Cardiovasculars (activitats en cinta, eliptica, rem,...)",fitness
5078,Barcelona,41.3733722469609,2.130433314705985,Karate,lluita
5079,Barcelona,41.3733722469609,2.130433314705985,Esquaix,fitness
5080,Barcelona,41.3733722469609,2.130433314705985,Esquaix,fitness
5081,Barcelona,41.3733722469609,2.130433314705985,Esquaix,fitness
5082,Barcelona,41.3733722469609,2.130433314705985,Esquaix,fitness
5084,Barcelona,41.3733722469609,2.130433314705985,Condicionament fisic (activitats dirigides),fitness
5085,Barcelona,41.3733722469609,2.130433314705985,Ioga,fitness
5086,Barcelona,41.3733722469609,2.130433314705985,Condicionament fisic (activitats dirigides),fitness
5087,Barcelona,41.3733722469609,2.130433314705985,Ciclisme en sala (spinning),fitness
5088,Barcelona,41.3733722469609,2.130433314705985,Musculacio i tonificacio,fitness
5089,Barcelona,41.3733722469609,2.130433314705985,Activitats aquatiques dirigides (aiguagim i similars),aquatiques
5096,Barcelona,41.37682555453648,2.146531408385487,Musculacio i tonificacio,fitness
5097,Barcelona,41.37682555453648,2.146531408385487,Judo,lluita
5098,Barcelona,41.37682555453648,2.146531408385487,Judo,lluita
5100,Barcelona,41.3702584537719,2.136788277756959,Defensa personal,lluita
5102,Barcelona,41.37476802023426,2.135162132526477,Minibasquet,equip
5103,Barcelona,41.37476802023426,2.135162132526477,Condicionament fisic (activitats dirigides),fitness
5104,Barcelona,41.37476802023426,2.135162132526477,Futbol sala,equip
5105,Barcelona,41.37476802023426,2.135162132526477,Futbol sala,equip
5110,Barcelona,41.369907598826586,2.138048434058389,Futbol,equip
5111,Barcelona,41.369907598826586,2.138048434058389,Condicionament fisic (activitats dirigides),fitness
5112,Barcelona,41.37403401273635,2.144212158970016,Futbol sala,equip
5113,Barcelona,41.37403401273635,2.144212158970016,Condicionament fisic (activitats dirigides),fitness
5116,Barcelona,41.38160769177934,2.13916165175912,Judo,lluita
5117,Barcelona,41.38160769177934,2.13916165175912,Judo,lluita
5119,Barcelona,41.396274919188585,2.209891813569178,Surf de vela (windsurf),aquatiques
5120,Barcelona,41.396274919188585,2.209891813569178,Catamarans,aquatiques
5121,Barcelona,41.396274919188585,2.209891813569178,Altres activitats subaquatiques,aquatiques
5125,Barcelona,41.41609612390008,2.201443095968428,Futbol,equip
5127,Barcelona,41.42646762230128,2.196828130850503,Futbol,equip
5132,Barcelona,41.41812037580408,2.194633475279573,Futbol,equip
5140,Barcelona,41.41083110774629,2.18663527963438,Natacio,aquatiques
5141,Barcelona,41.41083110774629,2.18663527963438,"Cardiovasculars (activitats en cinta, eliptica, rem,...)",fitness
5142,Barcelona,41.41083110774629,2.18663527963438,Hidromassatge,fitness
5143,Barcelona,41.4162623623148,2.182786318656424,Futbol sala,equip
5145,Barcelona,41.4162623623148,2.182786318656424,Condicionament fisic (activitats dirigides),fitness
5146,Barcelona,41.4162623623148,2.182786318656424,Condicionament fisic (activitats dirigides),fitness
5147,Barcelona,41.4162623623148,2.182786318656424,Escalada esportiva,muntanya
5151,Barcelona,41.41669666766828,2.204917823072473,Minibasquet,equip
5152,Barcelona,41.41669666766828,2.204917823072473,Mini volei,equip
5153,Barcelona,41.41669666766828,2.204917823072473,Futbol sala,equip
5154,Barcelona,41.41669666766828,2.204917823072473,Condicionament fisic (activitats dirigides),fitness
5158,Barcelona,41.41222867257566,2.200975963823608,Futbol sala,equip
5159,Barcelona,41.41222867257566,2.200975963823608,Futbol sala,equip
5160,Barcelona,41.41222867257566,2.200975963823608,Condicionament fisic (activitats dirigides),fitness
5164,Barcelona,41.41142837797383,2.185754388131544,Condicionament fisic (activitats dirigides),fitness
5165,Barcelona,41.41142837797383,2.185754388131544,Futbol sala,equip
5169,Barcelona,41.418831788699386,2.208888531339691,Minibasquet,equip
5170,Barcelona,41.42479377328445,2.200929644453594,Futbol sala,equip
5172,Barcelona,41.42479377328445,2.200929644453594,Condicionament fisic (activitats dirigides),fitness
5175,Barcelona,41.414797538237,2.198635126672908,Futbol sala,equip
5176,Barcelona,41.414797538237,2.198635126672908,Minibasquet,equip
5180,Barcelona,41.417133011476935,2.202890247117899,Basquet,equip
5181,Barcelona,41.417133011476935,2.202890247117899,Basquet,equip
5187,Barcelona,41.37820631594656,2.128850154251721,Basquet,equip
5191,Barcelona,41.4280974753564,2.137051812380462,Futbol sala,equip
5192,Barcelona,41.4280974753564,2.137051812380462,Futbol sala,equip
5193,Barcelona,41.42075319849634,2.139027811988854,Futbol sala,equip
5196,Barcelona,41.37110926940494,2.1397424995961,Basquet,equip
5197,Barcelona,41.37110926940494,2.1397424995961,Basquet,equip
5198,Barcelona,41.37110926940494,2.1397424995961,Futbol sala,equip
5203,Barcelona,41.42362615958829,2.209237225403791,Futbol sala,equip
5204,Barcelona,41.42362615958829,2.209237225403791,Minibasquet,equip
5205,Barcelona,41.42362615958829,2.209237225403791,Condicionament fisic (activitats dirigides),fitness
5207,Barcelona,41.41349878501843,2.179231360143281,Minibasquet,equip
5211,Barcelona,41.42281407167242,2.199912782539387,Futbol sala,equip
5212,Barcelona,41.42281407167242,2.199912782539387,Minibasquet,equip
5213,Barcelona,41.42281407167242,2.199912782539387,Minibasquet,equip
5214,Barcelona,41.42059541831484,2.206007100615657,Condicionament fisic (activitats dirigides),fitness
5216,Barcelona,41.41659435063335,2.200551516438573,Minibasquet,equip
5217,Barcelona,41.41659435063335,2.200551516438573,Condicionament fisic (activitats dirigides),fitness
5218,Barcelona,41.41659435063335,2.200551516438573,Futbol sala,equip
5219,Barcelona,41.41671788266828,2.198886738125995,Condicionament fisic (activitats dirigides),fitness
5221,Barcelona,41.41440568031744,2.194116984643552,Aerobic,fitness
5222,Barcelona,41.41440568031744,2.194116984643552,Aerobic,fitness
5223,Barcelona,41.41440568031744,2.194116984643552,Ciclisme en sala (spinning),fitness
5224,Barcelona,41.41440568031744,2.194116984643552,Jiu-jitsu,lluita
5225,Barcelona,41.41440568031744,2.194116984643552,Natacio,aquatiques
5226,Barcelona,41.41440568031744,2.194116984643552,Activitats aquatiques dirigides (aiguagim i similars),aquatiques
5227,Barcelona,41.41440568031744,2.194116984643552,Natacio ensenyament,aquatiques
5228,Barcelona,41.41440568031744,2.194116984643552,Natacio recreativa,aquatiques
5229,Barcelona,41.41440568031744,2.194116984643552,Natacio recreativa,aquatiques
5230,Barcelona,41.41440568031744,2.194116984643552,Basquet,equip
5231,Barcelona,41.41440568031744,2.194116984643552,Musculacio i tonificacio,fitness
5232,Barcelona,41.41440568031744,2.194116984643552,Natacio ensenyament,aquatiques
5237,Barcelona,41.411677188963736,2.195514717507611,Futbol,equip
5238,Barcelona,41.411677188963736,2.195514717507611,Basquet,equip
5256,Barcelona,41.38013768681463,2.134122300126942,Natacio ensenyament,aquatiques
5257,Barcelona,41.38013768681463,2.134122300126942,Condicionament fisic (activitats dirigides),fitness
5258,Barcelona,41.38013768681463,2.134122300126942,Condicionament fisic (activitats dirigides),fitness
5259,Barcelona,41.38013768681463,2.134122300126942,Musculacio i tonificacio,fitness
5260,Barcelona,41.38013768681463,2.134122300126942,Judo,lluita
5261,Barcelona,41.38013768681463,2.134122300126942,Taekwondo,lluita
5262,Barcelona,41.38013768681463,2.134122300126942,Judo,lluita
5263,Barcelona,41.38013768681463,2.134122300126942,Basquet,equip
5266,Barcelona,41.37974031986994,2.142403281119862,Musculacio i tonificacio,fitness
5267,Barcelona,41.37974031986994,2.142403281119862,Natacio,aquatiques
5269,Barcelona,41.37891766263169,2.139591772049459,Musculacio i tonificacio,fitness
5270,Barcelona,41.37891766263169,2.139591772049459,Aerobic,fitness
5271,Barcelona,41.37891766263169,2.139591772049459,Aerobic,fitness
5274,Barcelona,41.38138049386792,2.140097482818868,Basquet,equip
5275,Barcelona,41.38138049386792,2.140097482818868,Voleibol,equip
5276,Barcelona,41.38138049386792,2.140097482818868,Voleibol,equip
5277,Barcelona,41.38138049386792,2.140097482818868,Basquet,equip
5278,Barcelona,41.38138049386792,2.140097482818868,Futbol sala,equip
5283,Barcelona,41.3732009280704,2.14483293234641,Futbol,equip
5284,Barcelona,41.3732009280704,2.14483293234641,Condicionament fisic (activitats dirigides),fitness
5285,Barcelona,41.3732009280704,2.14483293234641,Futbol,equip
5299,Barcelona,41.412831068338775,2.181596910609477,Futbol sala,equip
5300,Barcelona,41.412831068338775,2.181596910609477,Futbol sala,equip
5301,Barcelona,41.412831068338775,2.181596910609477,Futbol sala,equip
5302,Barcelona,41.412831068338775,2.181596910609477,Condicionament fisic (activitats dirigides),fitness
5303,Barcelona,41.412831068338775,2.181596910609477,Mini volei,equip
5304,Barcelona,41.412831068338775,2.181596910609477,Condicionament fisic (activitats dirigides),fitness
5309,Barcelona,41.41091431968984,2.185665088504499,Minibasquet,equip
5310,Barcelona,41.41091431968984,2.185665088504499,Minibasquet,equip
5311,Barcelona,41.41752491134767,2.202251253381565,Natacio ensenyament,aquatiques
5312,Barcelona,41.41752491134767,2.202251253381565,Natacio ensenyament,aquatiques
5313,Barcelona,41.41752491134767,2.202251253381565,Ciclisme en sala (spinning),fitness
5314,Barcelona,41.41752491134767,2.202251253381565,Boxa,lluita
5315,Barcelona,41.41752491134767,2.202251253381565,Condicionament fisic (activitats dirigides),fitness
5316,Barcelona,41.41752491134767,2.202251253381565,Condicionament fisic (activitats dirigides),fitness
5317,Barcelona,41.41752491134767,2.202251253381565,Musculacio i tonificacio,fitness
5318,Barcelona,41.41752491134767,2.202251253381565,Condicionament fisic (activitats dirigides),fitness
5323,Barcelona,41.425322778641,2.204477507577246,Basquet,equip
5324,Barcelona,41.425322778641,2.204477507577246,Judo,lluita
5325,Barcelona,41.425322778641,2.204477507577246,Aerobic,fitness
5326,Barcelona,41.425322778641,2.204477507577246,"Cardiovasculars (activitats en cinta, eliptica, rem,...)",fitness
5327,Barcelona,41.425322778641,2.204477507577246,Musculacio i tonificacio,fitness
5328,Barcelona,41.425322778641,2.204477507577246,Natacio ensenyament,aquatiques
5330,Barcelona,41.425322778641,2.204477507577246,Ciclisme en sala (spinning),fitness
5344,Barcelona,41.43265018725949,2.14481913045211,Condicionament fisic (activitats dirigides),fitness
5345,Barcelona,41.43265018725949,2.14481913045211,Basquet,equip
5349,Barcelona,41.37472659551108,2.138044607291604,Basquet,equip
5350,Barcelona,41.37472659551108,2.138044607291604,Condicionament fisic (activitats dirigides),fitness
5351,Barcelona,41.37472659551108,2.138044607291604,Basquet,equip
5352,Barcelona,41.37472659551108,2.138044607291604,Basquet lliure 3x3,equip
5360,Barcelona,41.37688075332736,2.143050734959981,Minibasquet,equip
5361,Barcelona,41.37688075332736,2.143050734959981,Basquet,equip
5362,Barcelona,41.37688075332736,2.143050734959981,Basquet,equip
5368,Barcelona,41.41242159345831,2.213285727048722,Natacio ensenyament,aquatiques
5369,Barcelona,41.41242159345831,2.213285727048722,Natacio ensenyament,aquatiques
5370,Barcelona,41.41242159345831,2.213285727048722,Aerobic,fitness
5371,Barcelona,41.41242159345831,2.213285727048722,Condicionament fisic (activitats dirigides),fitness
5372,Barcelona,41.41242159345831,2.213285727048722,Musculacio i tonificacio,fitness
5373,Barcelona,41.41242159345831,2.213285727048722,Ioga,fitness
5374,Barcelona,41.41242159345831,2.213285727048722,Ciclisme en sala (spinning),fitness
5378,Barcelona,41.41242159345831,2.213285727048722,Basquet,equip
5389,Barcelona,41.41899997493213,2.189058260081114,Condicionament fisic (activitats dirigides),fitness
5390,Barcelona,41.41899997493213,2.189058260081114,Futbol sala,equip
5396,Barcelona,41.37270527021519,2.129186625661498,Basquet lliure 3x3,equip
5402,Barcelona,41.44250204074926,2.182924037700041,Futbol sala,equip
5406,Barcelona,41.37265981526088,2.138705656342627,Basquet,equip
5409,Barcelona,41.44569532067507,2.170984564210709,Basquet,equip
5410,Barcelona,41.44569532067507,2.170984564210709,Futbol sala,equip
5411,Barcelona,41.44569532067507,2.170984564210709,Basquet,equip
5412,Barcelona,41.44569532067507,2.170984564210709,Musculacio i tonificacio,fitness
5413,Barcelona,41.44569532067507,2.170984564210709,Futbol-7,equip
5414,Barcelona,41.44569532067507,2.170984564210709,Futbol-7,equip
5415,Barcelona,41.44569532067507,2.170984564210709,Futbol,equip
5417,Barcelona,41.44569532067507,2.170984564210709,Futbol,equip
5424,Barcelona,41.423054695973306,2.202135707200207,Condicionament fisic (activitats dirigides),fitness
5425,Barcelona,41.423054695973306,2.202135707200207,Basquet,equip
5426,Barcelona,41.423054695973306,2.202135707200207,Basquet,equip
5429,Barcelona,41.421977863554304,2.196249211945234,Condicionament fisic (activitats dirigides),fitness
5430,Barcelona,41.421977863554304,2.196249211945234,Basquet,equip
5433,Barcelona,41.42033857646151,2.197549850203524,Basquet,equip
5435,Barcelona,41.423117385851526,2.196905317481346,Basquet,equip
